,title,date,country,genre,rate
790,Adam misin!,18 November 2016 (Turkey),Turkey,['Comedy'],1.6
792,Zaletchiki,20 March 2014 (Russia),Russia,['Comedy'],1.7
793,?ilgin Dersane 4: Ada,16 January 2015 (Turkey),Turkey,['Comedy'],1.7
794,Humshakals,20 June 2014 (India),India,['Comedy'],1.8
795,Stonerz,7 November 2015 (USA),USA,['Comedy'],1.8
796,Bruder vor Luder,24 December 2015 (Germany),Germany,['Comedy'],1.8
797,Decibely l¨¢sky,11 February 2016 (Czech Republic),Czech Republic,"['Comedy', 'Musical']",1.8
798,Tharle Nan Maklu,15 January 2016 (India),India,['Comedy'],1.8
799,Che pin,7 November 2014 (Taiwan),Taiwan,['Comedy'],1.8
800,Space Boobs in Space,22 July 2017 (USA),USA,['Comedy'],1.8
801,Mam¨¢ ya crec¨ª,13 February 2014 (Chile),Chile,['Comedy'],1.9
802,Kyaa Kool Hain Hum 3,22 January 2016 (India),India,['Comedy'],1.9
805,Adam Bash,6 January 2016 (Iran),Iran,['Comedy'],1.9
806,Spasti Pushkina,27 April 2017 (Russia),Russia,['Comedy'],1.9
807,Death by VHS,17 September 2013 (USA),USA,['Comedy'],2
809,Locos sueltos en el zoo,10 September 2015 (Uruguay),Argentina,['Comedy'],2
811,Du cheng feng yun III,6 February 2016 (Hong Kong),China,['Comedy'],2
812,Tutmayin Beni,2 September 2016 (Turkey),Turkey,['Comedy'],2
813,Rosvaei 2,4 May 2016 (Iran),Iran,['Comedy'],2
814,Zombi kanikuly 3D,15 August 2013 (Russia),Russia,['Comedy'],2.1
815,Jackpot,13 December 2013 (India),India,['Comedy'],2.1
816,V¨¢nocn¨ª Kamen¨¢k,3 December 2015 (Czech Republic),Czech Republic,['Comedy'],2.1
817,John Honai,11 December 2015 (India),India,['Comedy'],2.1
818,The Omnipotence of Dreams,Horror,USA,['Comedy'],2.1
819,Gandhinagaril Unniyarcha,10 November 2017 (India),,['Comedy'],2.1
821,American Idiots,18 June 2013 (USA),USA,['Comedy'],2.2
822,Paranormal Movie,9 April 2013 (USA),USA,['Comedy'],2.2
823,Jedl¨ªci aneb Sto kilo l¨¢sky,2 May 2013 (Czech Republic),Czech Republic,['Comedy'],2.2
824,Modelky s.r.o.,4 December 2014 (Czech Republic),Czech Republic,['Comedy'],2.2
825,Co-Ed Campfire Carnage,January 2014 (USA),USA,['Comedy'],2.2
826,?ilgin dersane 3,17 January 2014 (Turkey),Turkey,['Comedy'],2.2
827,Merajiha,21 February 2014 (Iran),Iran,"['Comedy', 'Drama']",2.2
828,Taanko Bhid Gayo,30 May 2014 (India),India,['Comedy'],2.2
829,Polis Akademisi: Alaturka,17 April 2015 (Turkey),Turkey,['Comedy'],2.2
831,Sihirbazlik Okulunda Bir T¨¹rk,22 May 2015 (Turkey),Turkey,['Comedy'],2.2
832,Maanga,11 September 2015 (India),India,['Comedy'],2.2
833,Kaleske,2014 (Iran),Iran,['Comedy'],2.2
834,Dizlayk,22 September 2016 (Russia),Russia,"['Comedy', 'Horror']",2.2
835,Un Natale al Sud,1 December 2016 (Italy),Italy,['Comedy'],2.2
836,Mr. Abdi's Direct Negotiations,7 January 2015 (Iran),Iran,['Comedy'],2.2
837,Zombie Ed,22 January 2013 (USA),USA,['Comedy'],2.3
838,Squatters,27 August 2014 (USA),USA,['Comedy'],2.3
839,El Babysitter,24 January 2013 (Chile),Chile,['Comedy'],2.3
841,Onbadhule Guru,8 March 2013 (India),India,['Comedy'],2.3
842,American Beach House,11 May 2015 (Netherlands),USA,['Comedy'],2.3
843,7 glavnykh zhelaniy,5 December 2013 (Russia),Russia,['Comedy'],2.3
844,A Twisted Tale,6 April 2017 (USA),,"['Comedy', 'Horror']",2.3
845,Yapisik Kardesler,30 January 2015 (Turkey),Turkey,['Comedy'],2.3
846,Spin Round,10 February 2017 (UK),UK,['Comedy'],2.3
848,Bad Actress,13 February 2017 (USA),,['Comedy'],2.3
849,Una Comedia Macabra,21 September 2017 (Peru),Peru,['Comedy'],2.3
850,Operacion Piroberta,16 March 2017 (Colombia),Colombia,['Comedy'],2.3
851,Paranormal Whacktivity,3 July 2018 (USA),USA,['Comedy'],2.4
853,Mc Dandik,6 December 2013 (Turkey),Turkey,['Comedy'],2.4
854,El paseo 3,2013 (Colombia),Colombia,['Comedy'],2.4
855,Mastizaade,29 January 2016 (India),India,['Comedy'],2.4
856,Princess Daisy,Romance,USA,['Comedy'],2.4
857,Villali Veeran,9 October 2014 (Kuwait),India,['Comedy'],2.4
858,Al Mowaten Bors,1 October 2014 (Egypt),Egypt,['Comedy'],2.4
859,Prueba de Actitud,1 December 2016 (Chile),Chile,['Comedy'],2.4
860,Temel ile Dursun Istanbul'da,5 February 2016 (Turkey),Turkey,['Comedy'],2.4
861,Anyarku Praveshanamilla,17 June 2016 (India),,['Comedy'],2.4
863,Cantantes en Guerra,13 July 2017 (Argentina),Argentina,['Comedy'],2.4
864,Natale da chef,14 December 2017 (Italy),Italy,['Comedy'],2.4
865,Crying Wolf,15 August 2016 (UK),UK,['Comedy'],2.5
866,A Talking Cat!?!,18 February 2013 (USA),USA,"['Comedy', 'Family']",2.5
868,Pudsey the Dog: The Movie,18 July 2014 (UK),UK,['Comedy'],2.5
870,The Sex Addict,18 April 2017 (USA),USA,['Comedy'],2.5
871,Village Guys,2 January 2015 (India),India,['Comedy'],2.5
872,Todo Incluido,24 September 2015 (Dominican Republic),Dominican Republic,['Comedy'],2.5
873,Pa'l Campamento,15 January 2015 (Dominican Republic),Dominican Republic,['Comedy'],2.5
874,Not Another Sci-Fi Movie,2013 (USA),USA,['Comedy'],2.5
875,Leblebi Tozu,25 March 2016 (Turkey),Turkey,['Comedy'],2.5
876,Emicem Hospital,25 March 2016 (Turkey),Turkey,['Comedy'],2.5
877,Narathan,1 April 2016 (India),India,['Comedy'],2.5
878,Kobiety bez wstydu,22 July 2016 (Poland),Poland,['Comedy'],2.5
879,Ispanskiy voyazh Stepanycha,4 February 2013 (Russia),Russia,['Comedy'],2.5
880,Black Magic for White Boys,2019 (USA),USA,['Comedy'],2.5
881,El Coco 2,2 November 2017 (Colombia),Colombia,['Comedy'],2.5
882,The High Schoolers Guide to College Parties,1 October 2015 (USA),USA,['Comedy'],2.6
883,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,15 January 2013 (Canada),USA,['Comedy'],2.6
884,The Best Years,25 April 2013 (UK),UK,['Comedy'],2.6
885,O chyom molchat devushki,7 March 2013 (Russia),Russia,['Comedy'],2.6
887,Ithu Manthramo Thanthramo Kuthanthramo,15 March 2013 (India),India,['Comedy'],2.6
888,Inga Enna Solluthu,30 January 2014 (India),India,['Comedy'],2.6
889,Giran el-Sa'd,22 May 2014 (Kuwait),Egypt,['Comedy'],2.6
890,Korporativ,18 September 2014 (Russia),Russia,['Comedy'],2.6
891,Kuch Kuch Locha Hai,8 May 2015 (India),India,['Comedy'],2.6
892,Hayati Mebahdelah,17 July 2015 (Kuwait),Egypt,['Comedy'],2.6
893,OHA Diyorum,3 November 2017 (Turkey),Turkey,['Comedy'],2.6
894,Hoqqa,27 January 2017 (Azerbaijan),Azerbaijan,['Comedy'],2.6
895,The Blackout,1 September 2013 (USA),USA,['Comedy'],2.7
896,Asylum,4 April 2014 (Japan),USA,['Comedy'],2.7
897,The Formula,15 April 2014 (USA),USA,['Comedy'],2.7
899,Celal ile Ceren,18 January 2013 (Turkey),Turkey,['Comedy'],2.7
901,Kamen¨¢k 4,10 October 2013 (Czech Republic),Czech Republic,['Comedy'],2.7
902,Maturita,21 November 2013 (Czech Republic),Czech Republic,['Comedy'],2.7
903,Fuga di cervelli,21 November 2013 (Italy),Italy,['Comedy'],2.7
904,All in All Azhagu Raja,2 November 2013 (India),India,['Comedy'],2.7
905,Onna no ana,28 June 2014 (Japan),Japan,['Comedy'],2.7
906,100 Meter Leeuloop,15 March 2013 (South Africa),South Africa,['Comedy'],2.7
907,Aliens,Sci-Fi,South Korea,['Comedy'],2.7
908,De Rolling 2: Por el sue?o mundialista,16 May 2014 (Colombia),Colombia,['Comedy'],2.7
909,Tutto molto bello,9 October 2014 (Italy),Italy,['Comedy'],2.7
910,Sebahat & Melahat,17 April 2015 (Turkey),Turkey,['Comedy'],2.7
911,Zhenshchiny protiv muzhchin,2 April 2015 (Russia),Russia,['Comedy'],2.7
912,Spoof: Based on a True Movie,2017 (USA),USA,['Comedy'],2.7
913,iGirlfriend,15 January 2017 (USA),USA,['Comedy'],2.7
914,Dickshark,22 March 2016 (USA),USA,['Comedy'],2.7
915,That Thing Called Tanga Na,10 August 2016 (Philippines),Philippines,['Comedy'],2.7
916,Jurassic School,31 January 2017 (USA),USA,"['Comedy', 'Drama']",2.7
917,Soy tu karma,23 November 2017 (Argentina),Argentina,['Comedy'],2.7
919,InAPPropriate Comedy,17 July 2014 (Portugal),USA,['Comedy'],2.8
920,The Human Centipede III (Final Sequence),18 June 2015 (Taiwan),USA,['Comedy'],2.8
921,Sarebbe stato facile,26 September 2013 (Italy),Italy,['Comedy'],2.8
922,Deewana Main Deewana,1 February 2013 (India),India,"['Comedy', 'Romance']",2.8
923,Odnoklassniki.ru: naCLICKay udachu,12 December 2013 (Russia),Russia,['Comedy'],2.8
924,Zindagi 50 50,24 May 2013 (India),India,['Comedy'],2.8
925,My Little Bossings,25 December 2013 (Philippines),Philippines,['Comedy'],2.8
926,Three Days,30 January 2014 (UK),UK,['Comedy'],2.8
928,Battered,December 2014 (Bahamas),USA,"['Comedy', 'Crime']",2.8
929,Milfs vs. Zombies,24 July 2015 (USA),USA,['Comedy'],2.8
930,Mannar Mathai Speaking 2,24 January 2014 (India),India,['Comedy'],2.8
931,Chicos Cat¨®licos Apost¨®licos y Romanos #themovie,23 February 2014 (Argentina),Argentina,['Comedy'],2.8
932,Prazdniny v Provence,15 September 2016 (Czech Republic),Czech Republic,['Comedy'],2.8
933,Hunger Z,27 September 2014 (Japan),Japan,['Comedy'],2.8
935,Kariyer,6 November 2015 (Turkey),Turkey,['Comedy'],2.8
936,The Come Up,22 August 2017 (USA),USA,['Comedy'],2.8
938,Working Beks,23 November 2016 (Philippines),Philippines,['Comedy'],2.8
939,Bikini Car Wash Massacre,November 2017 (USA),USA,['Comedy'],2.8
940,The First Date,26 September 2017 (USA),USA,['Comedy'],2.8
941,We Are Family,11 July 2017 (USA),USA,['Comedy'],2.9
942,Not Another Celebrity Movie,3 March 2014 (Italy),USA,['Comedy'],2.9
943,Fat Planet,24 December 2013 (USA),USA,['Comedy'],2.9
944,Split,2 August 2016 (USA),USA,"['Comedy', 'Romance']",2.9
945,Jersey Shore Massacre,22 August 2014 (USA),USA,['Comedy'],2.9
946,Babovresky,14 February 2013 (Czech Republic),Czech Republic,['Comedy'],2.9
947,Cr?: O Filme,29 November 2013 (Brazil),Brazil,['Comedy'],2.9
948,Doutes: Chronique du sentiment politique,13 November 2013 (France),France,['Comedy'],2.9
949,A ma de meng zhong qing ren,27 February 2013 (Taiwan),Taiwan,['Comedy'],2.9
950,Getting Schooled,7 February 2017 (USA),USA,['Comedy'],2.9
951,Naiyaandi,11 October 2013 (India),India,['Comedy'],2.9
952,Druzya druzey,3 January 2013 (Latvia),Russia,['Comedy'],2.9
953,G¨¹lcemal,18 April 2014 (Turkey),Turkey,['Comedy'],2.9
954,The Orange Man,2015 (USA),,['Comedy'],2.9
955,Eski Sevgiliyi Unutmanin 10 Yolu,7 August 2015 (Turkey),Turkey,['Comedy'],2.9
956,Sakalakala Vallavan,31 July 2015 (India),India,['Comedy'],2.9
957,Ostatni klaps,22 May 2015 (Poland),Poland,['Comedy'],2.9
958,Open! Open!,28 August 2015 (Taiwan),Taiwan,['Comedy'],2.9
959,Welcome to Central Jail,9 September 2016 (India),India,['Comedy'],2.9
960,Bayram Abi,7 October 2016 (Turkey),Turkey,['Comedy'],2.9
961,Kadavul Irukaan Kumaru,18 November 2016 (India),India,['Comedy'],2.9
962,Bad Buzz,21 June 2017 (France),France,['Comedy'],2.9
963,Casi Una Gran Estafa,25 August 2017 (Mexico),Mexico,['Comedy'],2.9
966,Ungarala Rambabu,15 September 2017 (India),India,['Comedy'],2.9
967,The Big Power,19 August 2016 (Taiwan),Taiwan,['Comedy'],2.9
968,All Out Dysfunktion!,17 September 1984 (USA),USA,['Comedy'],3
969,It's a Lot,25 October 2013 (UK),UK,['Comedy'],3
970,55 and Older,8 August 2013 (USA),USA,['Comedy'],3
971,Ushi Must Marry,14 February 2013 (Netherlands),Netherlands,['Comedy'],3
972,Kono yo de ore/boku dake,31 March 2013 (Japan),Japan,['Comedy'],3
974,Werewolf Bitches from Outer Space,2016 (USA),USA,['Comedy'],3
975,What Goes Up,19 December 2014 (UK),UK,"['Comedy', 'Romance']",3
976,Ostrov vezeniya,5 December 2013 (Russia),Russia,['Comedy'],3
977,Che khoobe ke bargashti,Comedy,Iran,['Comedy'],3
978,#Nerealnaya lyubov,13 February 2014 (Russia),Russia,['Comedy'],3
979,The Condo,2015 (USA),USA,['Comedy'],3
980,Babovresky 3,22 January 2015 (Czech Republic),Czech Republic,['Comedy'],3
981,Mr. Right,28 July 2015 (USA),USA,['Comedy'],3
982,Sverige er fantastisk,28 September 2015 (Sweden),Denmark,['Comedy'],3
983,Nevalyashka-2,15 December 2013 (Russia),Russia,['Comedy'],3
984,Mazlum Kuzey,16 January 2015 (Turkey),Turkey,['Comedy'],3
986,Adana isi,24 September 2015 (Turkey),Turkey,['Comedy'],3
987,Voyna polov,22 October 2015 (Russia),Russia,['Comedy'],3
989,Ren sheng an ge zan,5 February 2016 (Taiwan),Taiwan,['Comedy'],3
991,Como Bombo en Fiesta,13 October 2016 (Chile),Chile,['Comedy'],3
993,Viswa Vikhyaatharaaya Payyanmaar,27 October 2017 (India),India,['Comedy'],3
994,El Paseo De Teresa,December 2017 (Colombia),Colombia,['Comedy'],3
995,Dokhtar Amoo Va Pesar Amoo,27 December 2017 (Iran),Iran,"['Comedy', 'Drama']",3
997,Walk of Fame,24 March 2017 (USA),USA,['Comedy'],3.1
998,"Satan, Hold My Hand",30 August 2013 (USA),USA,['Comedy'],3.1
999,Japy Ending,24 July 2014 (Peru),Peru,['Comedy'],3.1
1000,A Talking Pony!?!,1 September 2013 (USA),USA,"['Comedy', 'Family']",3.1
1001,Bring Happiness Home,15 January 2013 (China),China,['Comedy'],3.1
1002,Machi Action,18 January 2013 (Taiwan),Taiwan,['Comedy'],3.1
1003,Dzej Dzej,30 May 2014 (Poland),Poland,"['Comedy', 'Drama']",3.1
1004,Vsyo vklyucheno 2,3 October 2013 (Russia),Russia,['Comedy'],3.1
1005,Zombie Dollz,19 March 2015 (USA),USA,['Comedy'],3.1
1006,Sringara Velan,10 October 2013 (Kuwait),India,['Comedy'],3.1
1007,Antar & Beesa,28 July 2014 (Egypt),Egypt,['Comedy'],3.1
1008,Ai wo jiu pei wo kan dian ying,30 April 2015 (China),China,['Comedy'],3.1
1009,Ithu Thaanda Police,18 March 2016 (India),India,['Comedy'],3.1
1010,Odnoklassnitsy,16 June 2016 (Russia),Russia,['Comedy'],3.1
1011,David Loman 2,5 February 2016 (Taiwan),Taiwan,['Comedy'],3.1
1012,West Skerra Light,October 2016 (UK),UK,['Comedy'],3.1
1013,As o pas,19 October 2016 (Iran),Iran,"['Comedy', 'Family']",3.1
1014,Como matar a un esposo muerto,1 September 2017 (Mexico),Mexico,['Comedy'],3.1
1015,Sleeping Beauties,2017 (USA),USA,['Comedy'],3.1
1016,The Atomic Zombie Space Creeps,Sci-Fi,USA,['Comedy'],3.1
1017,Head Gone,22 November 2014 (Nigeria),Nigeria,['Comedy'],3.1
1019,Hum Hai Raahi CAR Ke,24 May 2013 (India),India,['Comedy'],3.2
1020,Towers of Terror,18 October 2013 (USA),USA,['Comedy'],3.2
1022,Podejrzani zakochani,25 January 2013 (Poland),Poland,['Comedy'],3.2
1023,Beginner's Guide to Sex,20 October 2015 (USA),USA,['Comedy'],3.2
1025,Obchodn¨ªci,5 September 2013 (Czech Republic),Czech Republic,['Comedy'],3.2
1026,Fuerzas Especiales,2 October 2014 (Chile),Chile,['Comedy'],3.2
1027,Irony of Catharsis,2016 (USA),USA,['Comedy'],3.2
1028,Cousins,19 December 2014 (India),India,['Comedy'],3.2
1029,Dead 7,1 April 2016 (USA),USA,"['Comedy', 'Horror']",3.2
1030,Khetet Jimmy,29 January 2014 (Egypt),Egypt,['Comedy'],3.2
1031,Enduring Destiny,1 September 2014 (USA),USA,['Comedy'],3.2
1032,Socios por accidente 2,2 July 2015 (Argentina),Argentina,['Comedy'],3.2
1034,Dead Rush,31 March 2016 (Canada),USA,['Comedy'],3.2
1035,Re-emigrantes,6 May 2016 (Spain),Spain,['Comedy'],3.2
1036,Abbas'in Melekleri,30 October 2015 (Turkey),Turkey,['Comedy'],3.2
1037,Doidas e Santas,26 May 2016 (Argentina),Brazil,"['Comedy', 'Drama']",3.2
1038,Vacanze ai Caraibi,16 December 2015 (Italy),Italy,['Comedy'],3.2
1039,"SOS, Ded Moroz, ili Vsyo sbudetsya!",10 December 2015 (Russia),Russia,['Comedy'],3.2
1040,Shen chu,5 February 2016 (Taiwan),Taiwan,['Comedy'],3.2
1041,Pist,29 May 2015 (Turkey),Turkey,['Comedy'],3.2
1042,Yola Geldik,22 April 2016 (Turkey),Turkey,['Comedy'],3.2
1043,Argentino QL,25 August 2016 (Chile),Chile,['Comedy'],3.2
1044,Feng yun gao shou,8 July 2016 (Taiwan),Taiwan,"['Comedy', 'Romance']",3.2
1045,Asal Abyadh,20 October 2016 (Kuwait),Egypt,['Comedy'],3.2
1046,Tia Tui La Cao Thu,31 January 2016 (Vietnam),,['Comedy'],3.2
1047,S¨¹mela'nin Sifresi 3: C¨¹nyor Temel,7 April 2017 (Turkey),Turkey,['Comedy'],3.2
1048,Beyond McNasty: Filthy McNasty 4,13 January 2015 (USA),USA,['Comedy'],3.2
1049,It Girl,8 November 2017 (Austria),Austria,['Comedy'],3.2
1051,Gingerclown,9 May 2013 (Hungary),Hungary,['Comedy'],3.3
1052,Dry Spell,14 February 2013 (USA),USA,['Comedy'],3.3
1053,The Starving Games,23 January 2014 (Hong Kong),USA,['Comedy'],3.3
1054,Granny of the Dead,28 August 2017 (UK),UK,['Comedy'],3.3
1055,"Jesus, the Daughter of God",23 January 2013 (USA),USA,['Comedy'],3.3
1056,Bir Hikayem Var,3 May 2013 (Turkey),Turkey,['Comedy'],3.3
1057,(Q)¨¹f¨¹r,26 April 2013 (Turkey),Turkey,['Comedy'],3.3
1058,Victoria's Exorcism,31 August 2014 (USA),USA,['Comedy'],3.3
1059,When a Woman's Fed Up,6 June 2013 (USA),USA,['Comedy'],3.3
1060,Field Freak,4 May 2016 (Germany),USA,"['Comedy', 'Horror']",3.3
1061,Vay Basima Gelenler,4 October 2013 (Turkey),Turkey,['Comedy'],3.3
1062,Ibiza Undead,20 March 2017 (UK),UK,['Comedy'],3.3
1063,"Bro, What Happened?",7 October 2014 (USA),USA,['Comedy'],3.3
1064,Bony a klid II,22 May 2014 (Czech Republic),Czech Republic,['Comedy'],3.3
1066,Potent Media's Sugar Skull Girls,1 October 2016 (USA),USA,['Comedy'],3.3
1067,Skoryy 'Moskva-Rossiya',17 April 2014 (Russia),Russia,['Comedy'],3.3
1068,I kori tou Rembrandt,10 December 2015 (Greece),Greece,['Comedy'],3.3
1069,G¨¹vercin U?uverdi,27 March 2015 (Turkey),Turkey,['Comedy'],3.3
1070,The Burden of My Company,Drama,USA,['Comedy'],3.3
1071,Shi ren chong,10 October 2014 (China),China,['Comedy'],3.3
1072,Aamayum Muyalum,19 December 2014 (India),India,['Comedy'],3.3
1073,Bhaiyya Bhaiyya,5 September 2014 (India),India,['Comedy'],3.3
1074,Uno al a?o no hace da?o,Comedy,Colombia,['Comedy'],3.3
1075,Fuerzas Especiales 2: Cabos Sueltos,22 October 2015 (Chile),Chile,['Comedy'],3.3
1076,3:33 a.m.,22 June 2015 (USA),USA,['Comedy'],3.3
1077,Ivan Maryadaraman,4 April 2015 (India),India,['Comedy'],3.3
1078,Teenage Slumber Party Nightmare,12 July 2015 (USA),Canada,"['Comedy', 'Horror']",3.3
1079,Nom el-Talat,10 September 2015 (Kuwait),Egypt,['Comedy'],3.3
1080,Matrimonio al Sud,12 November 2015 (Italy),Italy,['Comedy'],3.3
1081,Diktat?r Adolf Hitler'in Hayatinin Esrarengiz Y?nleri,27 November 2015 (Turkey),Turkey,['Comedy'],3.3
1082,Peigal Jaakkirathai,1 January 2016 (India),India,"['Comedy', 'Horror']",3.3
1085,Osman Pazarlama,19 February 2016 (Turkey),Turkey,['Comedy'],3.3
1086,Baba Mirasi,8 April 2016 (Turkey),Turkey,['Comedy'],3.3
1088,Hizli ve T¨¹pl¨¹,6 May 2016 (Turkey),Turkey,['Comedy'],3.3
1089,Sezn@mka,28 July 2016 (Czech Republic),Czech Republic,['Comedy'],3.3
1090,Szkola uwodzenia Czeslawa M.,21 October 2016 (Poland),Poland,['Comedy'],3.3
1091,Saftirikler,23 September 2016 (Turkey),Turkey,['Comedy'],3.3
1092,Bo-Peng,22 December 2016 (Malaysia),Malaysia,['Comedy'],3.3
1093,Sen Sag Ben Selamet,16 December 2016 (Turkey),Turkey,['Comedy'],3.3
1096,Lucky Fat Man,19 January 2017 (Hong Kong),Hong Kong,['Comedy'],3.3
1098,3 Geezers!,22 May 2013 (USA),USA,['Comedy'],3.4
1101,Komik bir ask hikayesi,5 July 2013 (Turkey),Turkey,['Comedy'],3.4
1102,Se Puder... Dirija!,30 August 2013 (Brazil),Brazil,['Comedy'],3.4
1103,Zombie Women of Satan 2,11 April 2017 (USA),UK,['Comedy'],3.4
1104,After School Massacre,10 January 2014 (USA),USA,['Comedy'],3.4
1105,Dead Sands,20 November 2013 (Bahrain),Bahrain,['Comedy'],3.4
1106,Isaac Newton Son of Philipose,11 January 2013 (India),India,['Comedy'],3.4
1107,Last Minute,22 February 2013 (Poland),Poland,['Comedy'],3.4
1108,Hot Bot,1 March 2016 (USA),USA,['Comedy'],3.4
1109,Iki Kafadar: Chinese Connection,11 October 2013 (Turkey),Turkey,['Comedy'],3.4
1111,Chiky? b?ei mib?jin,8 February 2014 (Japan),Japan,['Comedy'],3.4
1113,Sexy Shop,8 May 2014 (Italy),Italy,['Comedy'],3.4
1114,OMG... We're in a Horror Movie,9 December 2016 (Germany),USA,['Comedy'],3.4
1115,All American Bikini Car Wash,12 October 2015 (Netherlands),USA,['Comedy'],3.4
1116,Gulyabani,28 February 2014 (Turkey),Turkey,['Comedy'],3.4
1117,Gong zhu de you huo,25 October 2013 (China),China,"['Comedy', 'Drama']",3.4
1118,Other Halves,2016 (USA),USA,"['Comedy', 'Horror']",3.4
1119,Baggerf¨¹hrer Bob,10 May 2014 (Germany),Germany,['Comedy'],3.4
1120,Feng kuang 72 xiao shi,6 June 2014 (China),China,['Comedy'],3.4
1121,No Good Heroes,24 July 2018 (USA),USA,"['Comedy', 'Drama']",3.4
1122,John Lives Again,1 April 2017 (USA),Canada,['Comedy'],3.4
1123,"Vita, cuore, battito",17 March 2016 (Italy),Italy,['Comedy'],3.4
1124,Sharknado: Heart of Sharkness,6 October 2015 (USA),USA,['Comedy'],3.4
1126,"Stars 80, la suite",6 December 2017 (France),France,['Comedy'],3.4
1127,The Black Room,11 August 2017 (Spain),USA,['Comedy'],3.4
1128,Hoener met die Rooi Skoene,27 January 2017 (South Africa),South Africa,['Comedy'],3.4
1129,Kanghar Hubbena,28 July 2016 (Kuwait),Egypt,['Comedy'],3.4
1130,Honey Bee 2: Celebrations,23 March 2017 (India),India,['Comedy'],3.4
1131,R¨²cula com Tomate Seco,23 November 2017 (Brazil),Brazil,['Comedy'],3.4
1132,Cam Yarmasi,5 May 2017 (Turkey),Turkey,['Comedy'],3.4
1133,Scary Movie 5,12 September 2013 (Hong Kong),USA,['Comedy'],3.5
1134,Kaiserschmarrn AT,31 October 2013 (Germany),Germany,['Comedy'],3.5
1135,Dumbbells,10 January 2014 (USA),USA,['Comedy'],3.5
1136,The Zombie King,31 May 2013 (Japan),UK,['Comedy'],3.5
1137,The Diana Clone,2017 (UK),UK,['Comedy'],3.5
1140,Muertos de amor,8 February 2013 (Spain),Spain,['Comedy'],3.5
1142,Kammath & Kammath,31 January 2013 (Kuwait),India,['Comedy'],3.5
1143,L.A. Slasher,3 November 2016 (USA),USA,"['Comedy', 'Crime']",3.5
1144,All¨¢ y en Tonces,18 October 2013 (Mexico),Mexico,['Comedy'],3.5
1145,Faithball,27 February 2013 (Taiwan),Taiwan,"['Comedy', 'Drama']",3.5
1146,Cute Little Buggers,10 February 2017 (UK),UK,['Comedy'],3.5
1147,Babovresky 2,20 February 2014 (Czech Republic),Czech Republic,['Comedy'],3.5
1148,Tie the Knot,21 February 2017 (USA),USA,"['Comedy', 'Drama']",3.5
1149,Barrio Universitario,25 July 2013 (Chile),Chile,['Comedy'],3.5
1150,Geld her oder Autsch'n!,5 September 2013 (Germany),Germany,['Comedy'],3.5
1151,Sune p? bilsemester,25 December 2013 (Sweden),Sweden,['Comedy'],3.5
1152,Meinu Ek Ladki Chaahiye,26 September 2014 (India),India,"['Comedy', 'Crime']",3.5
1153,Tom wa Jimi,5 September 2013 (Kuwait),Egypt,['Comedy'],3.5
1154,Universitari - Molto pi¨´ che amici,26 September 2013 (Italy),Italy,['Comedy'],3.5
1155,Kalbi Dalili,31 October 2013 (Kuwait),Egypt,['Comedy'],3.5
1157,O Teri,28 March 2014 (India),India,['Comedy'],3.5
1158,Walking with the Dead,20 March 2015 (USA),USA,['Comedy'],3.5
1159,Zombieworld,26 December 2017 (USA),USA,['Comedy'],3.5
1160,Hayat Sana G¨¹zel,11 April 2014 (Turkey),Turkey,['Comedy'],3.5
1161,Bachelor Night,12 August 2014 (USA),USA,['Comedy'],3.5
1162,$elfie Shootout,17 January 2016 (USA),USA,['Comedy'],3.5
1163,Namboothiri Yuvavu @43,29 November 2013 (India),India,['Comedy'],3.5
1164,Apopse trome stis Iokastis,1 January 2015 (Greece),Greece,['Comedy'],3.5
1165,Smosh: The Movie,24 July 2015 (USA),USA,"['Comedy', 'Fantasy']",3.5
1167,Lumber vs. Jack,Sci-Fi,USA,['Comedy'],3.5
1168,Ma tu di che segno 6?,11 December 2014 (Italy),Italy,['Comedy'],3.5
1169,Monayi Angane Aanayi,27 June 2014 (India),India,"['Comedy', 'Drama']",3.5
1171,Nannbenda,2 April 2015 (India),India,['Comedy'],3.5
1172,Ji xing gao zhao,19 February 2015 (Malaysia),Hong Kong,['Comedy'],3.5
1173,Monsoon,20 February 2015 (India),India,"['Comedy', 'Drama']",3.5
1174,Ulsaha Committee,2 May 2014 (India),India,['Comedy'],3.5
1175,Fifty Shades of Black,29 January 2016 (USA),USA,['Comedy'],3.5
1176,A Christmas Eve Miracle,1 December 2015 (USA),USA,['Comedy'],3.5
1177,Sipsak Anadolu,5 September 2014 (Turkey),Turkey,['Comedy'],3.5
1178,Olur Insallah,5 June 2015 (Turkey),Turkey,['Comedy'],3.5
1179,Zhai nu zhen tan gui xiang,24 July 2015 (China),China,['Comedy'],3.5
1180,Yi lu xiang qian,6 August 2015 (China),China,['Comedy'],3.5
1181,Bittare!,28 November 2015 (Japan),Japan,['Comedy'],3.5
1182,Nayaki,15 July 2016 (India),India,"['Comedy', 'Horror']",3.5
1183,Swing State,3 February 2017 (USA),USA,"['Comedy', 'Music']",3.5
1185,Tarnation,24 November 2017 (Australia),Australia,['Comedy'],3.5
1186,Pamuk Prens,7 October 2016 (Turkey),Turkey,['Comedy'],3.5
1189,Recep Ivedik 5,16 February 2017 (Turkey),Turkey,['Comedy'],3.5
1190,Internet: O Filme,23 February 2017 (Brazil),Brazil,['Comedy'],3.5
